"gutenberg_id" "text"
55 "“This is the last time you can summon us,” said the leader to Dorothy;"
55 "“so good-bye and good luck to you.”"
55 ""
55 "“Good-bye, and thank you very much,” returned the girl; and the Monkeys"
55 "rose into the air and were out of sight in a twinkling."
55 ""
55 "The country of the Quadlings seemed rich and happy. There was field"
55 "upon field of ripening grain, with well-paved roads running between,"
55 "and pretty rippling brooks with strong bridges across them. The fences"
55 "and houses and bridges were all painted bright red, just as they had"
55 "been painted yellow in the country of the Winkies and blue in the"
55 "country of the Munchkins. The Quadlings themselves, who were short and"
55 "fat and looked chubby and good-natured, were dressed all in red, which"
55 "showed bright against the green grass and the yellowing grain."
55 ""
55 "The Monkeys had set them down near a farmhouse, and the four travelers"
55 "walked up to it and knocked at the door. It was opened by the farmer’s"
55 "wife, and when Dorothy asked for something to eat the woman gave them"
55 "all a good dinner, with three kinds of cake and four kinds of cookies,"
55 "and a bowl of milk for Toto."
55 ""
55 "“How far is it to the Castle of Glinda?” asked the child."
55 ""
55 "“It is not a great way,” answered the farmer’s wife. “Take the road to"
55 "the South and you will soon reach it.”"
55 ""
55 "Thanking the good woman, they started afresh and walked by the fields"
55 "and across the pretty bridges until they saw before them a very"
55 "beautiful Castle. Before the gates were three young girls, dressed in"
55 "handsome red uniforms trimmed with gold braid; and as Dorothy"
55 "approached, one of them said to her:"
55 ""
55 "“Why have you come to the South Country?”"
55 ""
55 "“To see the Good Witch who rules here,” she answered. “Will you take me"
55 "to her?”"
55 ""
55 "“Let me have your name, and I will ask Glinda if she will receive you.”"
55 "They told who they were, and the girl soldier went into the Castle."
55 "After a few moments she came back to say that Dorothy and the others"
55 "were to be admitted at once."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XXIII"
55 "Glinda The Good Witch Grants Dorothy’s Wish>"
55 ""
55 ""
55 "Before they went to see Glinda, however, they were taken to a room of"
55 "the Castle, where Dorothy washed her face and combed her hair, and the"
55 "Lion shook the dust out of his mane, and the Scarecrow patted himself"
55 "into his best shape, and the Woodman polished his tin and oiled his"
55 "joints."
55 ""
55 "When they were all quite presentable they followed the soldier girl"
55 "into a big room where the Witch Glinda sat upon a throne of rubies."
55 ""
55 "She was both beautiful and young to their eyes. Her hair was a rich red"
55 "in color and fell in flowing ringlets over her shoulders. Her dress was"
55 "pure white but her eyes were blue, and they looked kindly upon the"
55 "little girl."
55 ""
55 "“What can I do for you, my child?” she asked."
55 ""
55 "Dorothy told the Witch all her story: how the cyclone had brought her"
55 "to the Land of Oz, how she had found her companions, and of the"
55 "wonderful adventures they had met with."
55 ""
55 "“My greatest wish now,” she added, “is to get back to Kansas, for Aunt"
55 "Em will surely think something dreadful has happened to me, and that"
55 "will make her put on mourning; and unless the crops are better this"
55 "year than they were last, I am sure Uncle Henry cannot afford it.”"
55 ""
55 "Glinda leaned forward and kissed the sweet, upturned face of the loving"
55 "little girl."
55 ""
55 "“Bless your dear heart,” she said, “I am sure I can tell you of a way"
55 "to get back to Kansas.” Then she added, “But, if I do, you must give me"
55 "the Golden Cap.”"
55 ""
55 "“Willingly!” exclaimed Dorothy; “indeed, it is of no use to me now, and"
55 "when you have it you can command the Winged Monkeys three times.”"
55 ""
55 "“And I think I shall need their service just those three times,”"
55 "answered Glinda, smiling."
55 ""
55 "Dorothy then gave her the Golden Cap, and the Witch said to the"
55 "Scarecrow, “What will you do when Dorothy has left us?”"
55 ""
55 "“I will return to the Emerald City,” he replied, “for Oz has made me"
55 "its ruler and the people like me. The only thing that worries me is how"
55 "to cross the hill of the Hammer-Heads.”"
55 ""
55 "“By means of the Golden Cap I shall command the Winged Monkeys to carry"
55 "you to the gates of the Emerald City,” said Glinda, “for it would be a"
55 "shame to deprive the people of so wonderful a ruler.”"
55 ""
55 "“Am I really wonderful?” asked the Scarecrow."
55 ""
55 "“You are unusual,” replied Glinda."
55 ""
55 "Turning to the Tin Woodman, she asked, “What will become of you when"
55 "Dorothy leaves this country?”"
55 ""
55 "He leaned on his axe and thought a moment. Then he said, “The Winkies"
55 "were very kind to me, and wanted me to rule over them after the Wicked"
55 "Witch died. I am fond of the Winkies, and if I could get back again to"
55 "the Country of the West, I should like nothing better than to rule over"
55 "them forever.”"
55 ""
55 "“My second command to the Winged Monkeys,” said Glinda “will be that"
55 "they carry you safely to the land of the Winkies. Your brain may not be"
55 "so large to look at as those of the Scarecrow, but you are really"
55 "brighter than he is—when you are well polished—and I am sure you will"
55 "rule the Winkies wisely and well.”"
55 ""
55 "Then the Witch looked at the big, shaggy Lion and asked, “When Dorothy"
55 "has returned to her own home, what will become of you?”"
55 ""
55 "“Over the hill of the Hammer-Heads,” he answered, “lies a grand old"
55 "forest, and all the beasts that live there have made me their King. If"
55 "I could only get back to this forest, I would pass my life very happily"
55 "there.”"
55 ""
55 "“My third command to the Winged Monkeys,” said Glinda, “shall be to"
55 "carry you to your forest. Then, having used up the powers of the Golden"
55 "Cap, I shall give it to the King of the Monkeys, that he and his band"
55 "may thereafter be free for evermore.”"
55 ""
55 "The Scarecrow and the Tin Woodman and the Lion now thanked the Good"
55 "Witch earnestly for her kindness; and Dorothy exclaimed:"
55 ""
55 "“You are certainly as good as you are beautiful! But you have not yet"
55 "told me how to get back to Kansas.”"
55 ""
55 "“Your Silver Shoes will carry you over the desert,” replied Glinda. “If"
55 "you had known their power you could have gone back to your Aunt Em the"
55 "very first day you came to this country.”"
55 ""
55 "“But then I should not have had my wonderful brains!” cried the"
55 "Scarecrow. “I might have passed my whole life in the farmer’s"
55 "cornfield.”"
55 ""
55 "“And I should not have had my lovely heart,” said the Tin Woodman. “I"
55 "might have stood and rusted in the forest till the end of the world.”"
55 ""
55 "“And I should have lived a coward forever,” declared the Lion, “and no"
55 "beast in all the forest would have had a good word to say to me.”"
55 ""
55 "“This is all true,” said Dorothy, “and I am glad I was of use to these"
55 "good friends. But now that each of them has had what he most desired,"
55 "and each is happy in having a kingdom to rule besides, I think I should"
55 "like to go back to Kansas.”"
55 ""
55 "“The Silver Shoes,” said the Good Witch, “have wonderful powers. And"
55 "one of the most curious things about them is that they can carry you to"
55 "any place in the world in three steps, and each step will be made in"
55 "the wink of an eye. All you have to do is to knock the heels together"
55 "three times and command the shoes to carry you wherever you wish to"
55 "go.”"
55 ""
55 "“If that is so,” said the child joyfully, “I will ask them to carry me"
55 "back to Kansas at once.”"
55 ""
55 "She threw her arms around the Lion’s neck and kissed him, patting his"
55 "big head tenderly. Then she kissed the Tin Woodman, who was weeping in"
55 "a way most dangerous to his joints. But she hugged the soft, stuffed"
55 "body of the Scarecrow in her arms instead of kissing his painted face,"
55 "and found she was crying herself at this sorrowful parting from her"
55 "loving comrades."
55 ""
55 "Glinda the Good stepped down from her ruby throne to give the little"
55 "girl a good-bye kiss, and Dorothy thanked her for all the kindness she"
55 "had shown to her friends and herself."
55 ""
55 "Dorothy now took Toto up solemnly in her arms, and having said one last"
55 "good-bye she clapped the heels of her shoes together three times,"
55 "saying:"
55 ""
55 "“Take me home to Aunt Em!”"
55 ""
55 ""
55 "Instantly she was whirling through the air, so swiftly that all she"
55 "could see or feel was the wind whistling past her ears."
55 ""
55 "The Silver Shoes took but three steps, and then she stopped so suddenly"
55 "that she rolled over upon the grass several times before she knew where"
55 "she was."
55 ""
55 "At length, however, she sat up and looked about her."
55 ""
55 "“Good gracious!” she cried."
55 ""
55 "For she was sitting on the broad Kansas prairie, and just before her"
55 "was the new farmhouse Uncle Henry built after the cyclone had carried"
